link,Engine Capacity,Seat Capacity,Colour
https://www.carlist.my/used-cars/2005-toyota-alphard-2-4-g-mpv/6605467,2362 cc,7,Silver
https://www.carlist.my/used-cars/2012-toyota-camry-2-0-g-sedan/6569707,1998 cc,5,White
https://www.carlist.my/used-cars/2014-mercedes-benz-ml350-3-5-4matic-amg-a-cbu/6590917,3498 cc,5,White
https://www.carlist.my/used-cars/2009-porsche-panamera-4-8-4s-970-a-high-spec/6495006,4806 cc,4,White
https://www.carlist.my/used-cars/2006-toyota-vios-1-5-g-a/6580196,1496 cc,5,Black
https://www.carlist.my/used-cars/2017-kia-sportage-2-0-gt-crdi-awd-suv-diesel-turbo/6687617,1995 cc,5,Red
https://www.carlist.my/used-cars/2013-toyota-vios-1-5-e-a/6300340,1497 cc,5,White
https://www.carlist.my/used-cars/2013-toyota-avanza-1-5-g-a/6300332,1495 cc,7,Silver
https://www.carlist.my/used-cars/2016-perodua-alza-1-5-advance-low-mileage/6642164,1495 cc,7,Purple
https://www.carlist.my/used-cars/2016-mazda-3-2-0-skyactiv-g-high-sedan/6618636,1998 cc,5,White
https://www.carlist.my/used-cars/2007-suzuki-swift-1-5-hatchback/6687676,1490 cc,5,Grey
https://www.carlist.my/used-cars/2007-toyota-vios-1-5-e-a/6643665,1496 cc,5,Black
https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-zhs-a/6648449,1495 cc,5,Silver
https://www.carlist.my/used-cars/2010-toyota-vellfire-2-4-z-platinum-mpv-2power-door-condition-like-new/6572722,2362 cc,7,Black
https://www.carlist.my/used-cars/2012-toyota-vellfire-2-4-z-platinum-mpv-7s-2-p-door-p-boot-p-start-warranty/5861059,2362 cc,7,Black
https://www.carlist.my/used-cars/2011-mercedes-benz-c200-cgi-1-8-w204-ckd-local-cgi-turbo-5-speed-leather-seat-warranty/6532442,1796 cc,5,Red
https://www.carlist.my/used-cars/2007-mercedes-benz-e280-3-0-avantgarde-ckd-local-w211-s-roof-new-tyre-cash-deal-only/6606576,2996 cc,5,Blue
https://www.carlist.my/used-cars/2010-bmw-320i-2-0-e90-ckd-local-lci-p-start-good-condition-warranty/6506393,1995 cc,4,Gold
https://www.carlist.my/used-cars/2013-mercedes-benz-c200-cgi-1-8-w204-ckd-local-good-condition-warranty/6538286,1796 cc,5,Black
https://www.carlist.my/used-cars/2011-mercedes-benz-c200-cgi-1-8-w204-ckd-local-good-condition-warranty/6536460,1796 cc,5,Black
https://www.carlist.my/used-cars/2017-mercedes-benz-c180-1-6-avantgarde-sedan-warranty-full-service-record/6386160,1595 cc,5,Silver
https://www.carlist.my/used-cars/2010-2015-toyota-vellfire-2-4-z-platinum-a/6673309,2362 cc,7,Black
https://www.carlist.my/used-cars/2013-mercedes-benz-e200-cgi-1-8-w212-ckd-local-7-speed-r-camera-memory-seat-warranty/6389546,1796 cc,5,Grey
https://www.carlist.my/used-cars/2016-toyota-alphard-2-5-g-s-c-package-a/6673347,2493 cc,7,Black
https://www.carlist.my/used-cars/2013-hyundai-elantra-1-8-premium-a-full-spec/6527368,1797 cc,5,Grey
https://www.carlist.my/used-cars/2015-perodua-axia-998-g-hatchback/6507909,998 cc,5,White
https://www.carlist.my/used-cars/2009-toyota-hilux-2-5-g-pickup-truck/6687654,2494 cc,5,Black
https://www.carlist.my/used-cars/2010-nissan-navara-2-5-calibre-a/6484016,2488 cc,5,Silver
https://www.carlist.my/used-cars/2013-proton-exora-1-6-bold-executive-turbo-a/6417167,1597 cc,7,White
https://www.carlist.my/used-cars/2011-honda-cr-v-2-0-i-vtec-a-facelift/6315603,1997 cc,5,White
https://www.carlist.my/used-cars/2005-toyota-camry-2-0-e-facelift-a-one-previous-owner/6549557,1998 cc,5,Silver
https://www.carlist.my/used-cars/2008-proton-persona-1-6-base-line-sedan/6337632,1597 cc,5,Grey
https://www.carlist.my/used-cars/2015-toyota-vios-1-5-e-sedan/6651959,1497 cc,5,Silver
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-sedan-newfacelift-model/6569608,1997 cc,5,Black
https://www.carlist.my/used-cars/2013-mazda-cx-5-2-0-skyactiv-g-high-spec-gls-reverse-camera-full-service-record/6486337,1998 cc,5,Grey
https://www.carlist.my/used-cars/2017-bmw-x5-2-0-xdrive40e-m-sport-suv-low-mileage-under-warranty/6337689,1997 cc,5,Silver
https://www.carlist.my/used-cars/2010-toyota-harrier-2-4-240g-premium-l-power-boot-electric-seat-newfacelift/6483419,2362 cc,5,White
https://www.carlist.my/used-cars/2012-bmw-520i-2-0-f10-twin-turbo-local-unit-true-year-make/6239229,1997 cc,5,Black
https://www.carlist.my/used-cars/2014-honda-city-1-5-v-i-vtec-full-spec-rear-aircond-blower-touch-screen/6485947,1497 cc,5,Grey
https://www.carlist.my/used-cars/2014-honda-accord-2-4-i-vtec-vti-l-full-spec-tiptop-condition-nice-interior/6598994,2356 cc,5,Gold
https://www.carlist.my/used-cars/2019-bmw-x3-2-0-xdrive30i-m-sport-full-spec-pre-own-unit/6471142,1998 cc,5,Silver
https://www.carlist.my/used-cars/honda-accord-2-4-a-i-vtec-sedan-power-seat-leather-seat-reverse-camera/6192206,2356 cc,5,Black
https://www.carlist.my/used-cars/2015-honda-accord-2-4-i-vtec-sedan-paddle-shift-power-seat-push-start-original-paint/6659893,2356 cc,5,Black
https://www.carlist.my/used-cars/2015-ford-ranger-2-2-xlt-hi-rider-pickup-truck-non-off-road-tip-top-condition/6649988,2198 cc,5,White
https://www.carlist.my/used-cars/2011-toyota-vios-1-5-j-m-sedan-sport-rims-car-king-condition/6647030,1497 cc,5,White
https://www.carlist.my/used-cars/2004-toyota-alphard-3-0-a-mzg-nice-number-800-twin-power-door-power-boot/6648810,2994 cc,7,White
https://www.carlist.my/used-cars/perodua-myvi-1-3-ez-hatchback-a-good-condition-1-owner/6348137,1298 cc,5,White
https://www.carlist.my/used-cars/perodua-myvi-1-3-a-ezi-hatchback-leather-seat/6457390,1298 cc,5,White
https://www.carlist.my/used-cars/honda-accord-2-0-a-i-vtec-vti-l-sedan-power-seat-leather-seat-reverse-camera-navigation/6456105,1997 cc,5,Silver
https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-se-hatchback/6650005,1495 cc,5,White
https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-hatchback/6639379,1298 cc,5,Grey
https://www.carlist.my/used-cars/2007-toyota-vios-1-5-g-a/6520073,1496 cc,5,Gold
https://www.carlist.my/used-cars/2018-mercedes-benz-c250-2-0-amg-mileage-20k-w205/6659362,1991 cc,5,White
https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ezi-hatchback/6040838,1298 cc,5,Silver
https://www.carlist.my/used-cars/2017-ford-mustang-5-0-gt-11k-mil-shelby-gt350r-b-kit/6558548,4951 cc,4,Black
https://www.carlist.my/used-cars/best-price-2012-toyota-camry-2-0-e/6685837,1998 cc,5,Silver
https://www.carlist.my/used-cars/2015-honda-hr-v-1-8-i-vtec-price-start/6606532,1799 cc,5,
https://www.carlist.my/used-cars/2010-volkswagen-passat-2-0-cc-tsi-coupe-cash-lowest-price/6633891,1984 cc,5,Black
https://www.carlist.my/used-cars/2009-mini-cooper-1-6-s-hatchback/6646018,1598 cc,4,Grey
https://www.carlist.my/used-cars/2012-bmw-320i-2-0-sedan/6289471,1997 cc,5,White
https://www.carlist.my/used-cars/2012-2014-mazda-cx-5-suv/5901202,1998 cc,5,Red
https://www.carlist.my/used-cars/2011-2013-volkswagen-passat-1-8-tsi-sedan/5576374,1798 cc,5,Silver
https://www.carlist.my/used-cars/2013-hyundai-santa-fe-2-4-suv/6411415,2359 cc,7,Grey
https://www.carlist.my/used-cars/2009-toyota-wish-1-8-x-mpv/6516127,1797 cc,7,Silver
https://www.carlist.my/used-cars/2015-mitsubishi-triton-2-5-vgt-adventure-pickup-truck/6516199,2477 cc,5,Black
https://www.carlist.my/used-cars/2010-bmw-740li-3-0-sedan/6278700,2979 cc,5,White
https://www.carlist.my/used-cars/2013-mazda-6-2-0-skyactiv-g-sedan/6664990,1998 cc,5,Silver
https://www.carlist.my/used-cars/bmw-320i-2-0-sports-sedan/6430017,1995 cc,5,Black
https://www.carlist.my/used-cars/2016-mercedes-benz-glc-suv/5800481,1991 cc,5,Black
https://www.carlist.my/used-cars/2010-honda-civic-fd2-2-0-s-i-vtec-facelift-mugen-sedan/6653370,1998 cc,5,Silver
https://www.carlist.my/used-cars/2016-honda-cr-v-2-0-i-vtec-facelift-suv/6665205,1997 cc,5,White
https://www.carlist.my/used-cars/2008-honda-cr-v-2-0-i-vtec-4wd-suv/6665485,1997 cc,5,Grey
https://www.carlist.my/used-cars/2014-mazda-cx-5-2-0-skyactiv-g-high-spec-suv/6622606,1998 cc,5,Blue
https://www.carlist.my/used-cars/2010-honda-cr-v-2-0-i-vtec/6457357,1997 cc,5,Silver
https://www.carlist.my/used-cars/2017-bmw-318i-1-5-luxury-sedan/6602405,1499 cc,5,Grey
https://www.carlist.my/used-cars/2015-mercedes-benz-c200-2-0-avantgarde-sedan/6652504,1991 cc,5,Blue
https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-sedan/6653239,1997 cc,5,Black
https://www.carlist.my/used-cars/2014-mercedes-benz-s400l-3-5-hybrid-sedan/6654462,3498 cc,5,Grey
https://www.carlist.my/used-cars/2017-mercedes-benz-c350-e-2-0-avantgarde-amg-sedan/6653463,1991 cc,5,Silver
https://www.carlist.my/used-cars/2014-honda-accord-2-4-i-vtec-vti-l-sedan/6656571,2356 cc,5,Grey
https://www.carlist.my/used-cars/2018-volvo-s90-2-0-t8-inscription-sedan-certified-pre-owned/6040180,1969 cc,5,Silver
https://www.carlist.my/used-cars/2017-toyota-fortuner-2-7-srz-suv/6665339,2694 cc,7,Grey
https://www.carlist.my/used-cars/2014-proton-preve-1-6-a-premium-spec-leather-seat-limited/6227904,1561 cc,5,Silver
https://www.carlist.my/used-cars/2018-proton-exora-1-6-turbo-executive-mpv-sime-darby-auto-selection/6664993,1561 cc,7,White
https://www.carlist.my/used-cars/2018-porsche-911-carrera-gts-3-0/5889781,2981 cc,4,Silver
https://www.carlist.my/used-cars/2017-porsche-718-2-5-boxster-s-convertible/5532144,2497 cc,2,Yellow
https://www.carlist.my/used-cars/bmw-530i-m-sport-2019-g30/6674685,1998 cc,5,White
https://www.carlist.my/used-cars/2017-honda-jazz-1-5-e-i-vtec-hatchback-sime-darby-auto-selection/6679454,1497 cc,5,Grey
https://www.carlist.my/used-cars/2017-perodua-axia-998-g-hatchback/6524850,998 cc,5,White
https://www.carlist.my/used-cars/2015-nissan-almera-1-5-e-sedan/6659562,1498 cc,5,Black
https://www.carlist.my/used-cars/2017-porsche-718-2-5-cayman-s-coupe/6676270,2497 cc,2,Blue
https://www.carlist.my/used-cars/2018-porsche-panamera-3-0-4-sport-turismo/5889283,2995 cc,5,Red
https://www.carlist.my/used-cars/2012-15-toyota-vellfire-2-4-z-a-well-maintained-fast-deal/6558309,2362 cc,7,Black
https://www.carlist.my/used-cars/2017-porsche-macan-3-0-s-suv/6353032,2997 cc,5,Blue
https://www.carlist.my/used-cars/2014-porsche-macan-3-6-turbo-suv/5758144,3604 cc,5,Bronze
https://www.carlist.my/used-cars/2017-porsche-911-3-0-carrera-gts-coupe/5532250,2981 cc,4,Red
https://www.carlist.my/used-cars/2017-porsche-cayenne-3-6-s-suv/5362622,3604 cc,5,Blue
https://www.carlist.my/used-cars/2010-15-toyota-wish-1-8-x-a-well-maintained-fast-deal/6558333,1797 cc,7,Black
https://www.carlist.my/used-cars/2017-porsche-macan-3-6-turbo-suv/6676470,3604 cc,5,Grey
https://www.carlist.my/used-cars/2017-honda-civic-a-1-5-tc-vtec-premium/6430832,1498 cc,5,White
https://www.carlist.my/used-cars/2016-mercedes-benz-glc250-2-0-4matic-a-waranty-until-2020-direct-owner/5451314,1991 cc,5,Black
https://www.carlist.my/used-cars/2012-toyota-camry-2-0-g-sedan/6642740,1998 cc,5,Black
https://www.carlist.my/used-cars/2015-nissan-x-trail-a-2-5-best-deal/6643185,2488 cc,7,White
https://www.carlist.my/used-cars/2013-mercedes-benz-e250-2-0-avantgarde-sedan/6642804,1991 cc,5,White
https://www.carlist.my/used-cars/2015-toyota-camry-a-2-5-hybrid-best-deal/6643198,2494 cc,5,Black
https://www.carlist.my/used-cars/2011-toyota-alphard-2-4-g-240g-mpv/6677105,2362 cc,7,White
https://www.carlist.my/used-cars/2018-mercedes-benz-c200-2-0-amg-sedan/6687195,1991 cc,5,White
https://www.carlist.my/used-cars/2003-mercedes-benz-amg-sl55-kompressor-genuine-mileage-immaculate/6189907,5439 cc,2,Silver
https://www.carlist.my/used-cars/1996-mercedes-benz-sl320-amg-spec-convertible-with-hard-top/6618583,3199 cc,2,Black
https://www.carlist.my/used-cars/2002-porsche-911-targa-new-facelift-immaculate-condition/6189872,3596 cc,4,Black
https://www.carlist.my/used-cars/1966-toyota-land-cruiser-3-9-awd-2-door-genuine-rare-japan-vintage/6270090,3873 cc,2,Green
https://www.carlist.my/used-cars/2014-range-rover-4-4-vogue-sdv8-import-baru-done-25k-km-only/6616876,4367 cc,5,Grey
https://www.carlist.my/used-cars/2013-range-rover-sport-5-0-autobiography-full-specs-one-owner/6534702,5000 cc,5,Grey
https://www.carlist.my/used-cars/2005-range-rover-sport-4-2-sc-autobiography-one-owner/6457206,4197 cc,5,White
https://www.carlist.my/used-cars/2009-toyota-wish-a-1-8-s/6619262,1797 cc,7,Silver
https://www.carlist.my/used-cars/2016-honda-hr-v-a-1-8-i-vtec-e-best-deal/6619264,1799 cc,5,Silver
https://www.carlist.my/used-cars/nissan-grand-livina-1-6-impul-full-bodykit-nice-number-plate/6425073,1598 cc,7,Grey
https://www.carlist.my/used-cars/toyota-hilux-3-0-g-vnt-pickup-double-cab-powerful-engine/6575674,2982 cc,5,Silver
https://www.carlist.my/used-cars/honda-stream-1-8-i-vtec-rsz-premium-spec-sunroof-paddleshift-nice-number/6542264,1799 cc,7,White
https://www.carlist.my/used-cars/2015-toyota-fortuner-2-7-v-7-seaters-leather-seat-electric-seat/6282013,2694 cc,7,Silver
https://www.carlist.my/used-cars/peugeot-208-1-6-vti-allure-ori-paint-low-mileage-full-svc-rcd/6469399,1598 cc,5,Red
https://www.carlist.my/used-cars/mini-countryman-1-6-cooper-s-free-warranty/6579571,1598 cc,5,Silver
https://www.carlist.my/used-cars/renault-megane-2-0-rs-250-cup-recaro-seat-free-warranty/6256617,1998 cc,5,Yellow
https://www.carlist.my/used-cars/volkswagen-polo-1-4-gti-full-spec-sunroof-tartan-seat-ori-paint/6568290,1390 cc,5,Red
https://www.carlist.my/used-cars/proton-saga-1-3-blm-full-bodykit-tiptop-condition/6336617,1332 cc,5,Black
https://www.carlist.my/used-cars/2013-proton-preve-1-6-cvt/6376990,1597 cc,5,Yellow
https://www.carlist.my/used-cars/nissan-x-trail-2-0-luxury-enhanced-full-spec-4wd/6336637,1998 cc,5,Silver
https://www.carlist.my/used-cars/ford-ranger-3-2-wildtrak-full-spec-full-accessories-ori-paint-nice-number/6557480,3198 cc,5,Orange
https://www.carlist.my/used-cars/honda-cr-v-2-4-i-vtec-full-spec-ori-paint-paddleshift-pre-installed-ultra-racing-bar/6275326,2354 cc,5,Black
https://www.carlist.my/used-cars/bmw-318i-2-0-e46-ckd-local-spec-leather-seat-ori-paint/6596472,1995 cc,5,Blue
https://www.carlist.my/used-cars/nissan-x-trail-2-0-luxury-full-slec-4wd-ori-paint-nice-number-plate/6165540,1998 cc,5,Silver
https://www.carlist.my/used-cars/volkswagen-golf-2-0-gti-tech-package-ori-paint-free-warranty/6602966,1984 cc,5,Black
https://www.carlist.my/used-cars/audi-q5-2-0-tfsi-quattro-paddleshift-memory-seat-free-warranty/6357914,1984 cc,5,White
https://www.carlist.my/used-cars/2013-kia-forte-1-6-sx-6-speed-paddleshift-free-coating/5974509,1591 cc,5,Brown
https://www.carlist.my/used-cars/porsche-macan-3-0-s-sport-chrono-under-factory-warranty/5782553,2997 cc,5,Blue
https://www.carlist.my/used-cars/volkswagen-polo-1-6-sportback-ori-paint-full-bodykit-free-warranty/6645601,1598 cc,5,Red
https://www.carlist.my/used-cars/volkswagen-the-beetle-1-2-turbo-sport-ori-paint-free-warranty/6645649,1197 cc,4,White
https://www.carlist.my/used-cars/honda-civic-1-5-tc-vtec-premium-full-svc-rcd-ori-paint/6642239,1498 cc,5,White
https://www.carlist.my/used-cars/toyota-estima-2-4-aeras-s-2-power-door-roof-monitor-free-coating/6362969,2362 cc,7,White
https://www.carlist.my/used-cars/subaru-forester-2-0-i-p-full-spec-powerboot-paddleshift-ori-paint/6376817,1995 cc,5,Black
https://www.carlist.my/used-cars/honda-city-1-5-e-i-vtec-facelift-full-spec-paddleshift/6416395,1497 cc,5,Grey
https://www.carlist.my/used-cars/toyota-vios-1-5-g-limited-leather-seat-ori-sport-rims/6388884,1497 cc,5,Purple
https://www.carlist.my/used-cars/toyota-avanza-1-5-s-black-interior-king-condition/6365415,1495 cc,7,Black
https://www.carlist.my/used-cars/mitsubishi-pajero-sport-2-5-vgt-facelift-7-seater/6329524,2477 cc,7,Grey
https://www.carlist.my/used-cars/2013-mercedes-benz-c200-cgi-1-8-facelift-model-ori-paint-free-warranty/6203127,1796 cc,5,Black
https://www.carlist.my/used-cars/mercedes-benz-gla250-2-0-4matic-amg-under-warranty-ori-paint-power-boot/6279360,1991 cc,5,Black
https://www.carlist.my/used-cars/2016-honda-cr-v-2-4-i-vtec-4wd-full-spec-full-svc-rcd-ori-paint-paddleshift/6227402,2354 cc,5,Blue
https://www.carlist.my/used-cars/2011-toyota-innova-2-0-g-high-spec-ori-paint-ori-condition-free-coating/6062535,1998 cc,8,Silver
https://www.carlist.my/used-cars/2015-honda-cr-v-2-0-i-vtec-suv-ori-paint-full-svc-rcd/6155114,1997 cc,5,Blue
https://www.carlist.my/used-cars/2013-volkswagen-passat-1-8-tsi-sedan-full-b-kit-free-warranty-free-coating/5954130,1798 cc,5,Black
https://www.carlist.my/used-cars/nissan-sentra-1-6-sg-facelift-tiptop-condition/6633293,1597 cc,5,Grey
https://www.carlist.my/used-cars/2016-mercedes-benz-c180-1-6-amg-sedan/6544797,1595 cc,5,White
https://www.carlist.my/used-cars/2008-bmw-alpina-b3-biturbo-coupe-e92/6603671,2979 cc,4,Grey
https://www.carlist.my/used-cars/2013-honda-civic-1-8-s-i-vtec-sedan/6603208,1798 cc,5,Grey
https://www.carlist.my/used-cars/yom2012-toyota-vellfire-2400cc-z-mpv/6503497,2362 cc,7,Black
https://www.carlist.my/used-cars/2015-honda-jazz-1-5-v-i-vtec-hatchback-low-mileage/6676745,1497 cc,5,White
https://www.carlist.my/used-cars/2016-mercedes-benz-a45-amg-2-0-4matic-hatchback/6598817,1991 cc,5,Red
https://www.carlist.my/used-cars/2012-toyota-vellfire-2-4-z-platinum-mpv-tiptop-1owner-like-new/6084191,2362 cc,8,Black
https://www.carlist.my/used-cars/2012-toyota-corolla-altis-1-8-g-like-new-below-market-price/5641085,1798 cc,5,White
https://www.carlist.my/used-cars/2013-honda-accord-2-0-i-vtec-vti-l-sedan-facelift-tip-top-condition-promotion-13/6613434,1997 cc,5,Black
https://www.carlist.my/used-cars/2009-honda-accord-2-4-i-vtec-vti-l-sedan-1-dato-owner-tiptop-low-mileage/6574231,2354 cc,5,Grey
https://www.carlist.my/used-cars/2017-bmw-520i-2-0-m-sport-like-new-under-warranty-full-service-record-1-owner-17/5772292,1997 cc,5,Grey
https://www.carlist.my/used-cars/2013-honda-accord-2-4-i-vtec-vti-l-sedan-tiptop-condition-full-service-record-low-mileage-75-000km-only-1-owner/6475276,2354 cc,5,White
https://www.carlist.my/used-cars/2017-bmw-x5-2-0-xdrive40e-m-sport-12km-mileage-august-warranty/6625959,1997 cc,5,White
https://www.carlist.my/used-cars/2015-porsche-macan-2-0-local-airmatic-bose-3climate-keyless-pasm-pcm-pdls-4led-20rs-spyder/6445829,1984 cc,5,White
https://www.carlist.my/used-cars/2013-mercedes-benz-a250-2-0-hatchback-a/6669643,1991 cc,5,Black
https://www.carlist.my/used-cars/2011-toyota-vios-1-5-j-sedan/6593448,1497 cc,5,White
https://www.carlist.my/used-cars/2017-proton-iriz-1-6-premium-hatchback/6603786,1597 cc,5,Red
https://www.carlist.my/used-cars/2013-toyota-land-cruiser-4-6-zx-suv/6599856,4608 cc,8,Black
https://www.carlist.my/used-cars/2014-mercedes-benz-slk250-r172-1-8l-a-cgi-amg-hardtop-convertible-sport-roadster-33k-km/6295396,1796 cc,2,Black
https://www.carlist.my/used-cars/2013-audi-a6-2-0l-a-tfsi-hybrid-sedan-c7-local-high-spec-like-new/6423687,1984 cc,5,Silver
https://www.carlist.my/used-cars/2012-audi-q3-2-0l-tfsi-quattro-suv-like-new-condition-local-cbu-unit/6549114,1984 cc,5,White
https://www.carlist.my/used-cars/2010-toyota-camry-2-0l-a-g-full-spec-sedan-power-adjustable-leather-seats-one-owner/6605094,1998 cc,5,Grey
https://www.carlist.my/used-cars/2012-mazda-cx-5-2-0-skyactiv-g-suv/6667822,1998 cc,5,White
https://www.carlist.my/used-cars/2017-toyota-vios-1-5-e-sedan/6679059,1496 cc,5,Black
https://www.carlist.my/used-cars/2015-subaru-xv-2-0-sti-performance-suv/6650806,1995 cc,5,Orange
https://www.carlist.my/used-cars/2014-proton-preve-1-6-premium-turbo-a-limited-edition-matte-grey/6194120,1561 cc,5,Grey
https://www.carlist.my/used-cars/2016-mini-countryman-1-6l-cooper-s-r60-lci-a-local-under-warranty-suv-6-speed-fwd/6473446,1598 cc,5,Green
https://www.carlist.my/used-cars/2014-proton-perdana-2-0-e-excellent-condition-like-new/6580417,1997 cc,5,Grey
https://www.carlist.my/used-cars/2013-volkswagen-golf-2-0-gti-advanced-hatchback-mk-7/6614599,1984 cc,5,Black
https://www.carlist.my/used-cars/2014-honda-jazz-1-5-e-i-vtec-hatchback-full-service-recon-by-honda/6675925,1497 cc,5,Grey
